user_id,user_age,user_gender,member_level,register_days,device_type,city_tier,is_vip,total_order_num,month_order_avg,week_visit_cnt,cart_add_cnt,collect_goods_num,return_order_num,refund_times,cross_shop_order,promo_order_ratio,silence_days,total_consume,avg_order_price,max_single_order,min_single_order,discount_save_money,coupon_use_cnt,redbag_income,high_price_goods_ratio,low_price_goods_ratio,logistics_extra_cost,good_comment_cnt,bad_comment_cnt,live_watch_duration,short_video_click,consult_service_cnt,share_product_cnt,popup_click_rate,search_word_cnt,repurchase_label
6510,43.0,1.0,2.0,1718.0,1.0,0.0,1.0,25.0,0.43655413271245636,7.0,4.0,4.0,1.0,0.0,0.0,0.5653135958721719,94.0,407.701228492181,16.308048487365298,889.4350935278089,,3149.1655600577615,12.0,13.36880910502794,0.3234664375087626,0.4562426019166085,12.301850595788908,1.0,0.0,1732.4826355108423,11.0,0.0,1.0,0.1562234815545338,3.0,1
6511,62.0,1.0,2.0,147.0,1.0,3.0,0.0,12.0,2.4489795918367343,2.0,2.0,1.0,0.0,0.0,6.0,0.5147440055889545,314.0,106.43097749088743,8.86924738513667,45.37193305201759,34.18516511062533,10.92173801545212,17.0,16.709711465698547,0.24781416533053421,0.6034933733053789,25.581002630256542,0.0,0.0,304.1092337778877,16.0,0.0,4.0,0.2205261959050343,10.0,0
6512,60.0,1.0,0.0,1758.0,2.0,3.0,1.0,1.0,0.017064846416382253,5.0,6.0,24.0,1.0,0.0,7.0,0.1744715842647821,243.0,27.665555198015667,27.665527532488138,495.28208207363366,14.260602218602289,487.57236733525406,2.0,2.857766214429719,0.0,0.4007674654142747,35.38584797766161,5.0,0.0,203.7772440462035,31.0,1.0,3.0,0.28391352362337297,26.0,0
6513,37.0,0.0,1.0,1151.0,2.0,2.0,0.0,4.0,0.10425716768027801,1.0,6.0,9.0,0.0,0.0,1.0,0.289512067271007,41.0,5164.453238583001,1291.1129868675034,647.1939538496595,30.32382843391524,147.8568149289862,8.0,79.55159270746756,0.7325448924397047,0.5266149660870846,34.432963007620344,1.0,1.0,53.84343375929588,6.0,0.0,11.0,0.3265798797871843,27.0,1
6514,58.0,0.0,1.0,1332.0,1.0,3.0,0.0,1.0,0.022522522522522525,6.0,58.0,3.0,0.0,2.0,0.0,0.8748960563797357,112.0,8.878065837181564,8.878056959124606,1755.3572951074912,19.072180553084152,15.435501013471072,,31.07782327295507,0.2306721509834797,0.5666698178138573,5.24310445482396,1.0,0.0,239.93365861580494,17.0,0.0,3.0,0.0,15.0,1
6515,34.0,1.0,0.0,715.0,0.0,1.0,0.0,1.0,0.04195804195804196,5.0,9.0,13.0,1.0,1.0,4.0,0.427115482466951,21.0,68.5145146142106,68.5144460997645,179.11468447616832,72.27178814820927,30.72127960377937,6.0,14.43057975016301,0.3550250147880332,0.6743956054403366,5.302126237268423,6.0,0.0,47.76593325450857,17.0,0.0,8.0,0.520178298953292,2.0,1
6516,23.0,1.0,1.0,1142.0,1.0,2.0,0.0,22.0,0.5779334500875656,8.0,7.0,30.0,1.0,0.0,22.0,0.5168205033401096,238.0,520.1208518721344,23.641855828649025,1245.6686778968613,77.83871334091589,1.0596442200383829,16.0,74.06944772557065,0.5430901191614119,0.4563908481129164,4.382450616061821,3.0,0.0,8.448822906181187,12.0,0.0,4.0,0.23076650819953376,53.0,1
6517,23.0,1.0,0.0,1597.0,0.0,1.0,0.0,1.0,0.01878522229179712,7.0,52.0,14.0,2.0,0.0,3.0,0.4875991581851975,130.0,835.7078668942911,835.70703118726,292.35216695044113,35.06999018576393,12.5977601324944,4.0,17.42630035471306,0.6045780609982958,0.6423261194373746,7.931115647787151,1.0,0.0,39.42238785295105,2.0,1.0,2.0,0.079714149996852,21.0,1
6518,57.0,0.0,2.0,231.0,1.0,2.0,0.0,1.0,0.12987012987012986,5.0,69.0,54.0,2.0,0.0,1.0,0.34837283895763066,185.0,786.4139828195724,786.4131964063761,281.01871835509627,35.69515196123818,12.012421600765087,6.0,3.1933900232872805,0.13985944883563362,0.7053583708503808,11.977248628630857,1.0,1.0,16.954339446704203,11.0,0.0,13.0,0.17448180327172652,14.0,1
6519,41.0,1.0,1.0,451.0,1.0,2.0,0.0,85.0,5.65410199556541,38.0,4.0,2.0,0.0,0.0,15.0,0.5980160210076192,324.0,154.5612188314307,1.8183672589772168,528.4720667325381,6.082376757497066,10.574341376369008,6.0,8.916141690702593,0.5610885692398886,0.18515644007242738,11.633613935059689,6.0,0.0,0.24404423971385802,23.0,0.0,1.0,0.0,34.0,0
6520,63.0,1.0,3.0,1524.0,1.0,2.0,0.0,4.0,0.07874015748031496,4.0,2.0,17.0,,0.0,19.0,0.9217287384571656,203.0,120.1618133250146,30.040445821142196,397.5072214123433,4.604416792310181,161.28767688166175,0.0,14.106195843372065,0.0,0.13772019095294985,9.239834579167116,2.0,0.0,1071.79933599057,51.0,0.0,0.0,0.61611371283206,4.0,0
6521,,1.0,0.0,1686.0,1.0,2.0,0.0,17.0,0.30249110320284694,5.0,23.0,1.0,0.0,0.0,2.0,0.4711605783648361,211.0,127.4042510884121,7.49436727023793,191.13307895833555,5.610407719189815,236.0730350828996,1.0,33.42925898275551,0.25327497988418424,0.4847530473787282,9.010084347197711,14.0,2.0,45.140756863622066,20.0,0.0,1.0,0.0,2.0,1
6522,38.0,1.0,0.0,1169.0,1.0,2.0,0.0,30.0,0.7698887938408896,4.0,9.0,48.0,2.0,0.0,7.0,0.475061811845787,352.0,57.275560477019475,1.9091852855944729,82.36163485747025,27.60200875201516,65.24216362927669,12.0,69.84632989763615,0.6969867005766885,0.2587348204034793,16.60196803768337,1.0,0.0,39.97333852978066,2.0,0.0,10.0,0.18203680050436888,14.0,1
6523,58.0,0.0,3.0,907.0,0.0,1.0,1.0,20.0,0.6615214994487321,6.0,5.0,13.0,1.0,1.0,3.0,0.5408998018320916,192.0,45.888769729455454,2.294438371750854,762.055714276109,27.000367986353304,14.898915395851448,3.0,15.933700344797883,0.0,0.4468801931813637,9.096308736374326,2.0,0.0,158.72009388991137,1.0,0.0,1.0,0.11868090096651931,1.0,1
6524,28.0,0.0,0.0,1647.0,0.0,1.0,1.0,9.0,0.1639344262295082,3.0,46.0,3.0,2.0,0.0,4.0,0.3362830136768595,119.0,7.215514259494355,0.8017237175300709,70.1297290513223,13.2556556299898,48.05081184191191,8.0,22.041046437925633,0.0021262435220921194,0.5128697274865479,3.5691851938473453,3.0,0.0,40.44281886224044,14.0,1.0,8.0,0.4480800170735775,18.0,1
6525,43.0,0.0,0.0,1703.0,1.0,1.0,0.0,7.0,0.12331180270111568,3.0,8.0,1.0,0.0,1.0,3.0,0.46116324077253995,261.0,12.194445611115354,1.7420634098645633,286.04800202392016,33.6353821778399,13.098128261834297,4.0,45.82046780525073,0.21350081724997116,0.5114958527563584,37.430996865104575,5.0,0.0,30.667236981551916,3.0,1.0,4.0,0.28106765595746225,24.0,1
6526,24.0,1.0,1.0,1725.0,0.0,1.0,0.0,15.0,0.2608695652173913,10.0,145.0,3.0,2.0,0.0,1.0,0.49688977722194433,122.0,32.251538646132644,2.150102433068681,,32.180373635343564,51.74888220649887,61.0,54.97878338847709,0.44363632595375835,0.7979035266718957,2.059582433601434,0.0,0.0,71.67558864038068,14.0,0.0,1.0,0.16122457361549497,24.0,1
6527,35.0,1.0,2.0,1073.0,1.0,3.0,1.0,6.0,0.16775396085740915,4.0,12.0,4.0,0.0,1.0,,0.2763681286579887,12.0,1272.3240279197018,212.0539693109554,139.78095469731892,4.273060598950008,323.6517642401502,26.0,26.57241884423548,0.7014625317634811,0.9595684891025167,6.750881367562584,10.0,0.0,104.16888283879376,18.0,0.0,3.0,0.1673955136278247,6.0,1
6528,34.0,1.0,0.0,107.0,0.0,3.0,0.0,18.0,5.046728971962617,14.0,14.0,7.0,1.0,0.0,1.0,0.4002437384853808,124.0,46.69872424583555,2.594373425081229,9.578016508576091,24.32066600695152,28.78765752611519,10.0,3.748178084936683,0.9332849576374944,0.35324624597468046,7.091460050364249,2.0,0.0,260.121608394802,4.0,0.0,1.0,0.0,4.0,1
6529,63.0,0.0,0.0,93.0,0.0,3.0,0.0,5.0,1.6129032258064515,0.0,220.0,5.0,2.0,0.0,3.0,0.6111745484215856,265.0,724.8047796321578,144.96092693424617,774.7797888565111,37.40702920207193,171.1008857249851,27.0,3.9019647737035155,0.0,0.14562159473945463,66.38002770433832,4.0,0.0,11.144622821105433,22.0,3.0,5.0,0.21052629455169614,24.0,1
6530,54.0,1.0,0.0,1660.0,1.0,3.0,0.0,6.0,0.10843373493975904,22.0,17.0,2.0,1.0,0.0,7.0,0.07981616563775784,142.0,694.0807330194489,115.68010288989099,39.47810273327593,15.074478342459663,35.3258807782909,1.0,339.1387367169264,0.31156350140948214,1.0,51.34577754098258,10.0,1.0,28.27241913381457,4.0,0.0,2.0,0.26448265607062654,13.0,1
6531,27.0,1.0,0.0,829.0,1.0,1.0,0.0,76.0,2.750301568154403,12.0,4.0,21.0,0.0,1.0,19.0,0.5433828265350811,120.0,90.94178943984892,1.1966024768848216,106.52134291535127,15.337727842409821,181.14632827665673,35.0,31.744612509275587,0.019352436461770928,0.3797921190039795,40.411941397887475,4.0,0.0,15.347113010390954,29.0,0.0,0.0,0.0,332.0,1
6532,30.0,0.0,0.0,140.0,0.0,3.0,0.0,4.0,0.8571428571428571,4.0,3.0,0.0,0.0,0.0,5.0,0.0,153.0,3394.682779969221,848.6704828246845,266.71985524579134,15.997985143373558,10.829318672009462,3.0,44.70184738672141,0.32365738485447204,0.5390679286417495,6.984913952167391,1.0,0.0,33.6192227027375,7.0,2.0,6.0,0.03937004948532741,3.0,0
6533,46.0,1.0,2.0,,0.0,2.0,0.0,8.0,0.17937219730941703,4.0,6.0,11.0,1.0,0.0,1.0,0.30195277384251895,65.0,201.9110097828779,25.238873068000608,28.907607491634092,11.98005090787596,5.762366585432195,5.0,22.58854995914577,0.1791853977532895,0.1384010051173457,30.932134238013322,4.0,0.0,67.50294434121325,1.0,0.0,3.0,0.13546951751962144,4.0,1
6534,29.0,0.0,1.0,11.0,0.0,0.0,1.0,13.0,35.45454545454546,9.0,16.0,7.0,1.0,1.0,2.0,0.8493407980562364,276.0,58.019996884176855,4.463076340084656,943.6072741970406,6.072082170701739,220.9821843427416,24.0,298.7587903529071,0.22619070722175033,0.1527568242718627,5.896290071154411,4.0,0.0,111.36837777497004,19.0,0.0,1.0,0.847359758450487,47.0,0
6535,26.0,0.0,2.0,448.0,0.0,4.0,0.0,14.0,0.9375,1.0,39.0,5.0,1.0,0.0,12.0,0.6656476059334071,249.0,50.10965536542274,3.5792608418687073,59.6806951964412,25.88950716777591,31.792450727306324,5.0,83.79032533530577,0.5298599575835334,0.28672442804457143,29.704152367635814,6.0,0.0,251.3042108528649,0.0,0.0,1.0,0.20100701465637494,3.0,0
6536,41.0,0.0,0.0,927.0,0.0,0.0,0.0,11.0,0.3559870550161812,5.0,1.0,11.0,1.0,0.0,20.0,0.4039059883634258,343.0,1043.2733628309213,94.8430243625361,104.33113389137627,1.8634410021994625,13.522082996947066,7.0,19.187340581274096,0.18778697923547671,0.5371567640224407,14.096506495376765,2.0,0.0,204.53630740662354,114.0,1.0,2.0,0.07404828999647692,8.0,0
6537,57.0,1.0,1.0,395.0,1.0,2.0,0.0,1.0,0.0759493670886076,5.0,12.0,2.0,1.0,0.0,1.0,0.2065593822270887,276.0,9.37964065274323,9.379631273111958,637.6032618337182,17.028492307004946,293.8443440119983,5.0,40.461495987875516,0.19477976459638752,0.3010717627585184,79.88181551608794,0.0,0.0,142.56997599140277,19.0,1.0,0.0,0.2579735385106551,15.0,0
6538,42.0,1.0,3.0,1529.0,2.0,2.0,0.0,9.0,0.17658600392413343,0.0,63.0,2.0,1.0,0.0,1.0,0.614681438151073,343.0,33.23761218910244,3.6930676106705373,1545.891777465988,74.4951255441225,30.72762462012406,32.0,51.07797567051509,0.2764710549090289,0.5947518180192167,5.596292259371395,2.0,0.0,161.63823809355208,0.0,0.0,6.0,0.4099220371213698,32.0,0
6539,26.0,0.0,1.0,378.0,0.0,,0.0,10.0,0.7936507936507937,7.0,16.0,4.0,1.0,0.0,4.0,0.11761283788140525,59.0,22.75797693446859,2.2757974658671127,224.80488535995738,18.95885060182135,599.9589190423527,8.0,38.31037399303776,0.06418154062568746,0.592913651691548,17.39664424489756,21.0,0.0,6553.181230901317,4.0,0.0,3.0,0.21292685411167928,81.0,1
6540,53.0,1.0,0.0,361.0,0.0,4.0,0.0,31.0,2.5761772853185594,1.0,69.0,3.0,0.0,0.0,22.0,0.4501824775962734,103.0,289.20024924565774,9.32903999731025,76.96217906875927,22.856640278766264,4.961268421025058,3.0,69.2717510716952,0.6113615973928372,0.8074482825979121,4.931996922810875,20.0,0.0,28.804870101210614,4.0,0.0,3.0,0.5054974282443379,3.0,1
6541,49.0,1.0,3.0,683.0,1.0,4.0,0.0,19.0,0.8345534407027819,14.0,1.0,4.0,0.0,1.0,9.0,0.5301940481443144,231.0,944.5203290844597,49.71159365120347,271.22392470520737,7.200512809450321,31.179471907555833,4.0,11.389840137325734,0.04574810041036392,0.4116505527085492,8.959761519071389,4.0,0.0,771.8831171689641,19.0,1.0,2.0,0.0,4.0,1
6542,58.0,1.0,0.0,1017.0,2.0,2.0,0.0,34.0,1.0029498525073748,19.0,8.0,13.0,0.0,1.0,3.0,0.346089177722378,53.0,23.509360806253685,0.6914517680824094,214.58218638629899,68.82482000667093,15.305496896666204,2.0,62.48098241690546,0.0016505957545339123,0.3247605122575564,8.41645645204718,4.0,0.0,2.2993844474308793,22.0,0.0,3.0,0.15101591303834538,443.0,1
6543,34.0,0.0,2.0,1572.0,0.0,3.0,0.0,2.0,0.03816793893129771,22.0,14.0,6.0,4.0,0.0,7.0,0.3091995462648683,160.0,4391.369902901937,2195.6838536090418,48.14591895061141,24.73504118613152,259.76059599874867,2.0,11.644280980937987,0.27189489929527993,0.8497243949918469,14.735712880408101,21.0,0.0,131.15496578843127,14.0,0.0,9.0,0.3105095563856621,6.0,0
6544,21.0,0.0,0.0,642.0,0.0,0.0,0.0,2.0,0.09345794392523366,3.0,24.0,6.0,,1.0,10.0,0.42682865351022575,254.0,698.7919796012059,349.39581510269534,251.73782346524106,13.523412432784717,57.05015168676607,3.0,5.0864344265501344,0.34071163239147534,0.5631801794696721,4.9224970270257025,6.0,0.0,2.462638168786531,6.0,0.0,4.0,0.04771489630926437,14.0,0
6545,61.0,1.0,1.0,573.0,0.0,2.0,0.0,11.0,0.5759162303664921,3.0,3.0,7.0,1.0,0.0,2.0,0.4368167852931258,155.0,20.644425077575573,1.8767657455281663,17.187866229353915,9.342161710039008,73.0930059232434,1.0,21.154938404877452,0.4140777880408022,0.40938225388982596,15.192257728579442,5.0,0.0,96.65459916163898,29.0,1.0,5.0,0.4512406282984445,4.0,0
6546,53.0,0.0,2.0,997.0,0.0,4.0,0.0,31.0,0.9327983951855566,0.0,20.0,4.0,2.0,0.0,2.0,0.0,236.0,23.946604074151114,0.7724710742477432,62.54291932730668,14.339304062419208,11.522776860765225,12.0,55.237869594719704,0.0735228231213155,0.5716792564286164,6.435917084597949,1.0,0.0,1179.6638888402122,1.0,1.0,3.0,0.16125251822358722,19.0,0
6547,64.0,0.0,0.0,1585.0,1.0,2.0,1.0,6.0,0.11356466876971609,9.0,22.0,16.0,0.0,0.0,7.0,1.0,205.0,92.85750809507509,15.476248769804386,412.5548989523404,11.10364093434807,84.86642066669452,12.0,162.76068581084542,0.0,0.24811460601227303,48.875830200721396,1.0,1.0,29.458140156091275,5.0,0.0,0.0,0.4899329368037769,28.0,0
6548,57.0,1.0,0.0,923.0,3.0,0.0,0.0,3.0,0.09750812567713976,1.0,10.0,11.0,0.0,0.0,2.0,0.5603075282759254,41.0,1141.4476785056484,380.48243267440523,44.89733054605152,17.630510336522626,,8.0,37.79346323937005,0.6408737730663512,0.673119772074221,13.285780900986815,0.0,0.0,227.7729082237457,3.0,0.0,3.0,0.19229040151611498,1.0,0
6549,43.0,0.0,,396.0,1.0,1.0,0.0,1.0,0.07575757575757576,1.0,22.0,6.0,1.0,0.0,7.0,0.7385493248483312,28.0,60.78695807479615,60.78689728789887,114.49565793943634,4.204453742376538,26.456682423495465,3.0,3.068308099662699,0.0026091511711912596,0.4998192611984225,12.603974130115619,5.0,0.0,135.40953776623712,98.0,0.0,6.0,0.1557788855891755,3.0,0
6550,16.0,1.0,0.0,186.0,3.0,2.0,0.0,12.0,1.9354838709677418,3.0,18.0,1.0,1.0,0.0,10.0,0.46686288493039413,317.0,172.60714825675726,14.383927822735787,2770.612578058153,36.42784744126388,42.60389552190314,16.0,31.481640316422755,0.10879212260260374,0.6544046920718488,2.736351017519986,5.0,0.0,4.764554745712695,29.0,0.0,7.0,0.5013550332197851,1.0,0
6551,50.0,0.0,0.0,1245.0,1.0,1.0,0.0,,0.14457831325301204,1.0,5.0,25.0,2.0,1.0,3.0,0.9184178570270053,2.0,52.87476907160976,8.812460043191619,428.14986797497687,18.569730972623063,1.8299431364103365,11.0,48.356145464977516,0.19009621165649696,0.4391052942814103,9.985093904400717,1.0,1.0,110.01882377935793,10.0,1.0,0.0,0.48761999328245753,,0
6552,55.0,1.0,1.0,1542.0,2.0,2.0,0.0,4.0,0.07782101167315175,1.0,9.0,12.0,0.0,0.0,2.0,0.525223321470899,153.0,585.8769611925358,146.469203680833,708.6610945547387,21.040717222585787,6.36051171262706,3.0,,0.5185394848413816,0.5222314734840721,7.985316234148437,7.0,0.0,14.376827216766603,9.0,1.0,27.0,0.2485043902545873,19.0,1
6553,23.0,0.0,0.0,1324.0,0.0,1.0,0.0,23.0,0.5211480362537765,5.0,2.0,11.0,3.0,0.0,2.0,0.5458771775459249,23.0,107.77068234192141,4.685681637227816,475.5022204283905,13.026822869372772,34.94145520902362,17.0,21.188957309629934,0.22028485743173293,0.0957743323516072,15.35806229003295,4.0,0.0,98.25751977172449,21.0,0.0,3.0,0.4071861748006086,8.0,1
6554,62.0,0.0,0.0,1199.0,0.0,1.0,0.0,7.0,0.1751459549624687,12.0,1.0,38.0,2.0,1.0,9.0,0.9183794088566959,13.0,8.133904793062,1.1619862330108237,238.94271714610394,19.86678509775196,70.11180686763456,4.0,195.46629056534047,0.6391951733401915,0.44035560507907656,38.273480110288936,3.0,0.0,332.6434307809752,2.0,0.0,3.0,0.0,2.0,1
6555,22.0,0.0,0.0,371.0,1.0,0.0,0.0,8.0,0.6469002695417789,8.0,16.0,12.0,1.0,0.0,13.0,0.4166962931652851,74.0,2267.338570511058,283.4172858867216,146.94328245916986,14.85139487450982,1.1107808886326382,16.0,43.72179696180803,0.5868770207132887,0.09376650220160143,9.798593915968057,46.0,0.0,37.6482436656029,6.0,0.0,2.0,0.0,31.0,1
6556,26.0,1.0,0.0,1533.0,0.0,4.0,1.0,23.0,0.4500978473581213,6.0,1.0,5.0,1.0,0.0,4.0,0.29398814401005124,67.0,164.59648264067826,7.156368499317815,142.86388333806107,22.3228043078886,200.20328312839436,5.0,17.01401166786806,0.27959548790771244,0.47524001414272143,3.0626050017803443,2.0,0.0,17.115492279293274,2.0,2.0,2.0,0.29191841518017614,2.0,1
6557,54.0,1.0,1.0,1228.0,0.0,3.0,1.0,110.0,2.687296416938111,15.0,8.0,3.0,2.0,0.0,1.0,0.7536635763875124,322.0,895.4148779080351,8.140135179708182,74.42427522196819,5.256931019346124,31.658251883034048,15.0,2.871340060888026,0.26895679427852115,0.6498212836402865,23.510110176405284,1.0,0.0,81.7881727863059,9.0,1.0,24.0,0.4016662672466944,20.0,0
6558,19.0,0.0,1.0,608.0,1.0,2.0,0.0,4.0,0.19736842105263158,5.0,20.0,3.0,1.0,1.0,2.0,0.5411101725824288,229.0,225.62214015894375,56.4055209383557,193.41008839507984,16.907364199316987,3.4014864734177803,2.0,16.492686039930156,0.4615666323197952,0.5999543799178931,,13.0,1.0,132.30612015806315,8.0,0.0,2.0,0.49097394056243,12.0,1
6559,40.0,0.0,2.0,282.0,0.0,2.0,0.0,2.0,0.2127659574468085,2.0,12.0,8.0,2.0,0.0,5.0,0.7302033485450684,186.0,170.65694287564227,85.32842877360675,238.6365301581638,12.023259937753961,190.90871673767236,3.0,42.27051489289063,0.5596907210493969,0.38249913294714144,26.634704951408352,1.0,1.0,73.63064379312013,22.0,1.0,15.0,0.11720229376449051,20.0,1
6560,27.0,1.0,0.0,1671.0,1.0,2.0,0.0,2.0,0.03590664272890485,2.0,205.0,17.0,0.0,0.0,0.0,0.10740306509940994,242.0,24.745211719251003,12.372599673325665,287.2362022968019,7.692780742410118,123.0606536276678,19.0,4.248797856879359,0.08483805886126103,0.5126201397482772,5.416006831337484,0.0,0.0,785.2813653051003,5.0,1.0,2.0,0.0,9.0,1
6561,41.0,0.0,0.0,1440.0,0.0,3.0,0.0,14.0,0.2916666666666667,8.0,20.0,17.0,3.0,0.0,0.0,0.2241562649459515,0.0,509.53258488541314,36.39518203501651,60.17357141441174,49.83861143831682,50.41278642857967,1.0,43.186293135051045,0.22865250674474263,0.4709759219435334,8.381332545457651,5.0,0.0,821.8211510862326,16.0,0.0,1.0,0.11432075822615614,32.0,1
6562,53.0,1.0,0.0,1057.0,1.0,4.0,0.0,2.0,0.056764427625354774,1.0,8.0,1.0,0.0,0.0,2.0,0.4121584835995007,205.0,11.129569334631922,5.564781884925019,26.947037872223866,27.234067393399016,15.20724165433652,9.0,52.54619873530303,0.13512723109539915,0.2003901520704991,2.2025532264930243,2.0,0.0,126.5922745940306,22.0,1.0,2.0,0.264413194737148,1.0,1
6563,61.0,0.0,0.0,82.0,0.0,0.0,0.0,5.0,1.829268292682927,7.0,26.0,16.0,0.0,0.0,14.0,0.6666071646151768,76.0,15.526741138470419,3.105347606624562,123.1453730409759,7.359016384677784,813.4163626137893,6.0,29.82432077662293,0.015534269303334292,0.4023055960815477,15.13577186501829,14.0,1.0,9.180228659438482,22.0,1.0,2.0,0.30973792858436255,13.0,0
6564,27.0,1.0,1.0,1507.0,1.0,0.0,0.0,5.0,0.099535500995355,3.0,2.0,4.0,0.0,1.0,2.0,0.16520549727349054,34.0,596.8478894618493,119.36955401845904,122.23058726684319,20.672987994338957,28.90896583677902,2.0,5.595846941574534,0.10214388410434361,0.43445082157620074,46.26659708020387,13.0,0.0,556.9092761054278,45.0,1.0,7.0,0.2847611087307841,18.0,1
6565,58.0,1.0,2.0,148.0,0.0,3.0,0.0,51.0,10.337837837837837,2.0,44.0,3.0,1.0,1.0,0.0,0.6580420373808693,344.0,807.6167297532479,15.83562184152208,308.09860834424506,9.304451929742537,56.90726809945549,9.0,71.46446100309267,0.4329966289497147,0.6823467900002695,29.2917664700497,0.0,0.0,4068.9637320942943,7.0,0.0,16.0,0.3559865920074802,,1
6566,52.0,1.0,0.0,1631.0,1.0,1.0,0.0,33.0,0.6069895769466584,2.0,6.0,8.0,1.0,0.0,6.0,0.2355800912552375,172.0,220.30219941832826,6.675824022500128,143.24184864802479,10.353398274015339,17.800895444012212,3.0,6.259213318213043,0.5255144199339103,0.6288064868120766,20.20760719731307,98.0,1.0,143.6698674900301,2.0,0.0,18.0,0.28696415133751424,13.0,0
6567,61.0,1.0,0.0,965.0,1.0,4.0,0.0,1.0,0.031088082901554407,13.0,50.0,14.0,1.0,0.0,16.0,0.7527825290152625,340.0,218.93829838032124,218.93807944224181,2568.6823086428426,12.967376964501556,14.697759050166429,90.0,79.94972808700817,0.3478820243661124,0.15901862310907688,1.7007385661804841,4.0,0.0,1034.147161118944,3.0,0.0,0.0,0.011828902055569163,4.0,1
6568,39.0,0.0,1.0,992.0,0.0,3.0,0.0,53.0,1.602822580645161,2.0,20.0,1.0,2.0,0.0,4.0,0.4948569287220771,36.0,501.32923103950554,9.459041916612522,213.1122860864538,12.034408303153281,80.41324748481317,3.0,8.702023664472687,0.4649434489785137,0.8880519249697105,10.083641606104484,26.0,0.0,9.732827748847555,5.0,0.0,4.0,0.14986450448346944,286.0,1
6569,31.0,0.0,1.0,948.0,0.0,2.0,0.0,1.0,0.03164556962025316,3.0,27.0,7.0,0.0,0.0,1.0,0.6079276252302153,282.0,2173.399924917415,2173.3977515196634,209.25248646495115,11.363499922910911,3.1938275891678365,27.0,22.336427448490202,0.473029375293598,0.5526925902611837,36.889450163566096,2.0,0.0,3.82920185959464,0.0,0.0,4.0,0.10283161318365383,7.0,1
6570,28.0,1.0,0.0,495.0,0.0,2.0,0.0,9.0,0.5454545454545454,3.0,5.0,1.0,0.0,1.0,2.0,0.5384541342745777,276.0,1014.378888363928,112.70875285057502,499.01146919937986,18.723108413201473,53.435557235550384,15.0,7.432188518010078,0.13849406942825251,1.0,18.295310034508187,3.0,0.0,990.0566469801681,10.0,1.0,4.0,0.2276801970284097,3.0,0
6571,40.0,1.0,1.0,1194.0,1.0,3.0,0.0,2.0,0.05025125628140704,14.0,2.0,14.0,1.0,1.0,1.0,0.5606014980528073,57.0,457.22289578636344,228.6113335875149,710.4016850933217,13.68021281828399,3.0819694043388512,7.0,9.515518864083722,0.25912175068083043,0.3970378768983133,5.276748865460318,1.0,2.0,43.12626391284419,6.0,0.0,4.0,0.5503900324158739,10.0,0
6572,19.0,1.0,3.0,723.0,1.0,1.0,0.0,5.0,0.20746887966804978,23.0,2.0,1.0,0.0,0.0,48.0,0.05813655085875763,337.0,31604.89689026184,6320.978113856745,197.84451921726938,7.387263864262692,13.846267068395,6.0,15.923795656723632,0.0,0.6499699042330296,3.960659206807363,13.0,0.0,715.7787808567356,30.0,2.0,7.0,0.23582366111530176,5.0,1
6573,26.0,1.0,0.0,703.0,0.0,4.0,0.0,2.0,0.08534850640113797,12.0,1.0,7.0,0.0,0.0,1.0,0.7708324576824686,124.0,19.051146994302595,9.52556873436693,43.0937303960852,37.134506236175824,40.3674740719217,4.0,42.850239771596584,0.10306329158452507,0.9057406193120374,16.222740122429656,10.0,0.0,48.154673761589635,9.0,1.0,2.0,0.3340526901263687,9.0,0
6574,47.0,0.0,0.0,1031.0,1.0,0.0,0.0,59.0,1.716779825412221,3.0,7.0,4.0,1.0,0.0,4.0,0.3215592432145925,349.0,10.858477786702426,0.18404199326543108,176.71924471812318,13.547018485520317,21.723115180162118,13.0,10.029179487883304,0.45289687930504485,0.24454252326627995,2.8601741783826693,2.0,1.0,72.3759330204048,1.0,0.0,2.0,0.2880695046008271,14.0,0
6575,64.0,0.0,0.0,1404.0,2.0,4.0,0.0,6.0,0.12820512820512822,7.0,5.0,3.0,1.0,0.0,2.0,0.5983142776339464,1.0,14.164548108391935,2.3607576246057183,48.121752772827406,19.129846650629048,46.04423445752394,4.0,59.141550690463404,0.6907091983781123,0.26195537671501756,16.498324329415414,15.0,0.0,151.8547943605783,22.0,0.0,4.0,0.0,40.0,1
6576,22.0,0.0,1.0,826.0,0.0,1.0,0.0,10.0,0.3631961259079903,2.0,44.0,0.0,0.0,0.0,11.0,0.5006505753350894,242.0,1901.5115908987818,190.15114007476419,159.92499452641204,4.151061298310528,19.038851812799443,1.0,121.71662355689563,0.0,0.6246447953022483,3.4843927580950425,4.0,1.0,35.71760192575658,10.0,1.0,4.0,0.0,8.0,0
6577,61.0,0.0,0.0,434.0,0.0,3.0,0.0,2.0,0.1382488479262673,6.0,3.0,1.0,1.0,0.0,3.0,0.3651828308092679,226.0,7241.766253498403,3620.881316308543,117.25418336622695,25.516946831837284,3.430405608921403,3.0,21.441287489161063,0.451809097621992,0.33606084925689805,11.47841685299395,11.0,1.0,113.08074735767397,2.0,0.0,13.0,0.28179373731408963,9.0,0
